Numberofinstances,Numberoffeatures,Numberofclasses,Datasetdimensionality,Meanabsolutelinearcorrelationcoefficientofallpossiblepairsoffeatures,Meanskewness,Meankurtosis,Normalizedclassentropy,Meannormalizedfeatureentropy,Meanmutualinformationofclassandattribute,Maximummutualinformation,Equivalentnumberoffeatures,Noise-signalratio,Meanstandarddeviation,Meancoefficientofvariation,pruneddevattr,pruneddevbranch,pruneddevlevel,pruneddevheight,prunedleavesnumber,prunedmaxattr,prunedmaxbranch,prunedmaxlevel,prunedmeanattr,prunedmeanbranch,prunedmeanlevel,prunedminattr,prunedminbranch,prunednodenumber,prunedwidth,pruneddevclass,prunedmaxclass,prunedminclass,prunedmeanclass,unpruneddevattr,unpruneddevbranch,unpruneddevlevel,unprunedheight,unprunedleavesnumber,unprunedmaxattr,unprunedmaxbranch,unprunedmaxlevel,unprunedmeanattr,unprunedmeanbranch,unprunedmeanlevel,unprunedminattr,unprunedminbranch,unprunednodenumber,unprunedwidth,unpruneddevclass,unprunedmaxclass,unprunedminclass,unprunedmeanclass,class
106.000000,58.000000,2.000000,1.827586,0.000719,-0.035671,1.647657,0.148634,0.033923,2.762149,1.000000,0.362037,-0.917372,1.648989,0.751559,0.017392,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.017241,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.017392,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.017241,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1
339.000000,17.000000,2.000000,19.941176,0.018492,-1.645664,6.911966,0.109943,0.067233,0.409566,0.105963,2.256249,0.379762,0.807446,0.533957,0.140574,0.415771,0.448922,7.000000,14.000000,2.000000,7.000000,4.000000,0.764706,4.357143,1.625000,0.000000,3.000000,27.000000,8.000000,1.414214,8.000000,6.000000,7.000000,0.372541,0.443819,0.440959,12.000000,40.000000,4.000000,12.000000,5.000000,2.294118,7.600000,3.000000,0.000000,2.000000,79.000000,10.000000,8.485281,26.000000,14.000000,20.000000,5
15.000000,6.000000,2.000000,2.500000,0.063723,1.551599,7.578974,0.248523,0.000000,0.000000,0.000000,Infinity,-1.0,0.513252,2.226591,0.244949,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.500000,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.244949,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.500000,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,1
323.000000,12.000000,2.000000,26.916667,0.022265,0.998984,9.148655,0.018083,0.027259,0.075387,0.022246,1.999391,2.014021,0.640724,1.849240,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,6
1066.000000,12.000000,3.000000,88.833333,0.002606,-1.0,-1.0,0.004615,0.026390,0.085374,0.017297,0.543754,2.109025,0.646860,-1.0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.408248,1.000000,0.000000,0.333333,0.117363,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.166667,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,0.000000,1.000000,1
1484.000000,8.000000,10.000000,185.500000,0.010852,2.909882,31.560363,0.236388,0.084891,1.373579,0.433118,1.813086,-0.348893,0.096631,1.488079,5.602478,0.291178,1.479893,22.000000,185.000000,40.000000,22.000000,23.000000,23.000000,10.827027,8.000000,2.000000,2.000000,369.000000,46.000000,7.714425,64.000000,1.000000,18.500000,7.199596,0.237277,1.987158,22.000000,246.000000,51.000000,22.000000,28.000000,30.625000,11.150407,10.652174,2.000000,2.000000,491.000000,56.000000,10.026139,85.000000,1.000000,24.600000,2
4177.000000,8.000000,3.000000,522.125000,0.803584,0.681840,12.932008,0.131483,0.203411,2.222006,0.306313,0.711749,0.101111,0.555746,0.441496,3.383257,0.190026,2.912469,21.000000,360.000000,58.000000,21.000000,39.000000,44.875000,11.850000,16.318182,32.000000,3.000000,719.000000,78.000000,17.421251,143.000000,94.000000,120.000000,5.193943,0.166698,3.734005,21.000000,478.000000,81.000000,21.000000,53.000000,59.625000,12.301255,21.681818,42.000000,3.000000,955.000000,106.000000,13.880442,182.000000,148.000000,159.333333,2
1340.000000,17.000000,3.000000,78.823529,0.436598,0.724159,4.762442,0.051992,0.108936,2.294673,0.235374,0.235370,-0.506843,309.526624,0.489752,0.234834,0.361806,0.653661,10.000000,28.000000,4.000000,10.000000,6.000000,1.588235,5.857143,2.454545,0.000000,2.000000,55.000000,12.000000,0.408248,10.000000,9.000000,9.333333,0.518943,0.382268,0.684125,14.000000,53.000000,9.000000,14.000000,8.000000,3.058824,7.547170,3.466667,0.000000,3.000000,105.000000,16.000000,4.966555,25.000000,11.000000,17.666667,1
412.000000,8.000000,7.000000,51.500000,0.052912,1.070564,5.585763,0.128025,0.015564,0.158502,0.090262,7.016218,-0.147013,118.516819,0.989953,0.281215,0.351110,0.522813,5.000000,12.000000,2.000000,5.000000,3.000000,1.375000,4.083333,1.833333,0.000000,2.000000,23.000000,6.000000,0.734631,5.000000,0.000000,1.714286,0.712498,0.341739,0.765564,11.000000,48.000000,10.000000,11.000000,8.000000,5.875000,7.479167,3.916667,4.000000,2.000000,95.000000,16.000000,4.499559,30.000000,0.000000,6.857143,3
178.000000,13.000000,3.000000,13.692308,0.084670,0.347211,2.973035,0.209588,0.171709,6.803047,1.015110,0.230312,-0.811312,26.104149,0.293801,0.181988,0.273861,0.471405,3.000000,5.000000,2.000000,3.000000,2.000000,0.307692,2.400000,1.000000,0.000000,2.000000,9.000000,4.000000,0.816497,3.000000,1.000000,1.666667,0.181988,0.273861,0.471405,3.000000,5.000000,2.000000,3.000000,2.000000,0.307692,2.400000,1.000000,0.000000,2.000000,9.000000,4.000000,0.816497,3.000000,1.000000,1.666667,1
736.000000,19.000000,5.000000,38.736842,0.094243,1.876448,48.815805,0.237525,0.144526,3.763115,0.629888,0.601120,-0.634239,128.203247,1.446528,0.785261,0.306377,1.048677,16.000000,98.000000,11.000000,16.000000,12.000000,5.105263,10.316327,5.705882,1.000000,1.000000,195.000000,24.000000,4.738143,33.000000,11.000000,19.600000,0.916955,0.279113,1.298647,18.000000,127.000000,15.000000,18.000000,16.000000,6.631579,10.960630,6.631579,1.000000,1.000000,253.000000,32.000000,4.969909,41.000000,16.000000,25.400000,2
61.000000,2.000000,2.000000,30.500000,0.396983,-0.056164,2.824237,0.126020,0.082978,0.201301,0.201301,3.712818,1.444696,32.599695,0.105986,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,4
52.000000,3.000000,19.000000,17.333333,-0.116590,-0.126579,2.473682,0.667999,0.095312,1.391072,1.391072,2.737377,-0.609422,6.414591,0.463928,2.677063,0.186016,0.967733,6.000000,18.000000,10.000000,6.000000,7.000000,5.666667,4.333333,2.428571,3.000000,3.000000,35.000000,14.000000,0.228707,4.000000,0.000000,0.947368,2.549510,0.213270,0.938591,6.000000,19.000000,10.000000,6.000000,7.000000,6.000000,4.473684,2.571429,3.000000,3.000000,37.000000,14.000000,0.235702,4.000000,0.000000,1.000000,1
40.000000,7.000000,4.000000,5.714286,0.117633,0.314599,1.722877,0.346949,0.142326,2.785485,0.846439,0.662879,-0.728073,12.924026,0.638505,0.436436,0.399653,0.365148,5.000000,9.000000,2.000000,5.000000,2.000000,1.142857,3.555556,1.333333,0.000000,2.000000,17.000000,4.000000,0.726483,4.000000,1.000000,2.250000,0.436436,0.399653,0.365148,5.000000,9.000000,2.000000,5.000000,2.000000,1.142857,3.555556,1.333333,0.000000,2.000000,17.000000,4.000000,0.726483,4.000000,1.000000,2.250000,3
303.000000,13.000000,5.000000,23.307692,0.006236,0.177462,3.161537,0.223936,0.084350,1.325413,0.230285,1.392730,-0.475398,8.237308,0.671017,0.575497,0.278219,0.949641,10.000000,42.000000,6.000000,10.000000,9.000000,3.153846,6.595238,3.727273,1.000000,2.000000,83.000000,18.000000,2.018663,13.000000,2.000000,8.400000,0.756030,0.260240,1.155625,12.000000,69.000000,11.000000,12.000000,12.000000,5.230769,7.463768,5.230769,2.000000,3.000000,137.000000,24.000000,4.037326,23.000000,2.000000,13.800000,6
159.000000,15.000000,20.000000,10.600000,0.130119,0.716775,4.028913,0.481728,0.242735,15.482731,2.550654,0.227532,-0.885350,431.685164,0.204447,0.515079,0.459156,0.416598,11.000000,31.000000,6.000000,11.000000,4.000000,2.000000,6.516129,2.500000,0.000000,3.000000,61.000000,8.000000,0.352867,5.000000,0.000000,1.550000,0.515079,0.459156,0.416598,11.000000,31.000000,6.000000,11.000000,4.000000,2.000000,6.516129,2.500000,0.000000,3.000000,61.000000,8.000000,0.352867,5.000000,0.000000,1.550000,5
398.000000,7.000000,3.000000,56.857143,-0.080599,0.518645,2.796095,0.153689,0.187116,2.246353,0.659050,0.590894,-0.280591,143.317688,0.439595,1.414214,0.383395,0.604510,9.000000,29.000000,10.000000,9.000000,6.000000,4.000000,6.482759,2.800000,0.000000,2.000000,57.000000,12.000000,1.080123,11.000000,8.000000,9.666667,1.657115,0.373160,0.623772,10.000000,35.000000,12.000000,10.000000,6.000000,4.857143,6.971429,3.090909,1.000000,2.000000,69.000000,12.000000,0.816497,13.000000,11.000000,11.666667,2
125.000000,4.000000,14.000000,31.250000,-0.024597,0.389920,2.758617,0.474369,0.000000,0.000000,0.000000,Infinity,-1.0,8.774389,0.691857,2.640497,0.207512,1.165178,8.000000,36.000000,14.000000,8.000000,10.000000,8.750000,5.583333,3.888889,4.000000,4.000000,71.000000,20.000000,0.659157,7.000000,0.000000,2.571429,3.278719,0.196911,1.211920,8.000000,40.000000,16.000000,8.000000,10.000000,9.750000,5.775000,4.333333,4.000000,4.000000,79.000000,20.000000,0.798350,9.000000,0.000000,2.857143,6
418.000000,18.000000,4.000000,23.222222,0.004748,0.900575,7.126501,0.215232,0.040527,0.446175,0.092763,4.200379,-0.209094,203.633866,0.732010,0.780382,0.269596,1.262637,13.000000,91.000000,12.000000,13.000000,13.000000,5.000000,8.945055,6.428571,1.000000,3.000000,181.000000,26.000000,5.683798,34.000000,10.000000,22.750000,0.807143,0.263601,1.291521,14.000000,102.000000,12.000000,14.000000,14.000000,5.611111,9.176471,6.733333,1.000000,2.000000,203.000000,28.000000,6.009252,34.000000,11.000000,25.500000,1
205.000000,25.000000,8.000000,8.200000,0.054288,1.147332,7.038926,0.255007,0.153002,11.203590,1.198723,0.174794,-0.895125,361.233394,0.835605,0.133333,0.497859,0.349927,7.000000,13.000000,2.000000,7.000000,3.000000,0.480000,4.846154,1.500000,0.000000,1.000000,25.000000,6.000000,0.603983,5.000000,0.000000,1.625000,0.133333,0.497859,0.349927,7.000000,13.000000,2.000000,7.000000,3.000000,0.480000,4.846154,1.500000,0.000000,1.000000,25.000000,6.000000,0.603983,5.000000,0.000000,1.625000,4
189.000000,9.000000,6.000000,21.000000,0.005376,0.762436,5.207565,0.230156,0.000000,0.000000,0.000000,Infinity,-1.0,85.069980,1.192391,0.640095,0.427874,0.516398,9.000000,23.000000,6.000000,9.000000,5.000000,2.444444,5.869565,2.200000,0.000000,2.000000,45.000000,10.000000,1.988299,11.000000,0.000000,3.833333,0.824958,0.330894,0.754381,10.000000,35.000000,9.000000,10.000000,7.000000,3.777778,6.428571,3.090909,2.000000,3.000000,69.000000,14.000000,2.904020,17.000000,0.000000,5.833333,5
303.000000,13.000000,5.000000,23.307692,0.006264,0.175992,3.157555,0.223936,0.084366,1.327410,0.230285,1.390635,-0.476092,8.237483,0.670238,0.610625,0.276457,0.928342,10.000000,42.000000,8.000000,10.000000,9.000000,3.153846,6.476190,3.727273,0.000000,2.000000,83.000000,18.000000,2.018663,13.000000,2.000000,8.400000,0.859214,0.263245,1.118989,12.000000,69.000000,13.000000,12.000000,12.000000,5.230769,7.391304,5.230769,1.000000,3.000000,137.000000,24.000000,4.037326,23.000000,2.000000,13.800000,6
62.000000,7.000000,5.000000,8.857143,0.178911,2.295855,13.205347,0.379723,0.112287,2.571647,1.246872,0.879182,-0.740019,283.213526,1.606807,0.597614,0.250000,0.570088,4.000000,9.000000,4.000000,4.000000,3.000000,1.142857,3.333333,1.600000,0.000000,2.000000,17.000000,6.000000,0.223607,2.000000,1.000000,1.800000,0.597614,0.250000,0.570088,4.000000,9.000000,4.000000,4.000000,3.000000,1.142857,3.333333,1.600000,0.000000,2.000000,17.000000,6.000000,0.223607,2.000000,1.000000,1.800000,5
186.000000,60.000000,4.000000,3.100000,0.037025,-1.0,-1.0,0.132320,0.060391,9.079129,0.958001,0.109876,-0.949853,0.177772,-1.0,0.016807,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.016667,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.333333,1.000000,0.000000,0.500000,0.016807,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.016667,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.333333,1.000000,0.000000,0.500000,1
159.000000,15.000000,20.000000,10.600000,0.130119,0.716775,4.028913,0.481728,0.242735,15.482731,2.550654,0.227532,-0.885350,431.685164,0.290974,0.515079,0.459156,0.416598,11.000000,31.000000,6.000000,11.000000,4.000000,2.000000,6.516129,2.500000,0.000000,3.000000,61.000000,8.000000,0.352867,5.000000,0.000000,1.550000,0.515079,0.459156,0.416598,11.000000,31.000000,6.000000,11.000000,4.000000,2.000000,6.516129,2.500000,0.000000,3.000000,61.000000,8.000000,0.352867,5.000000,0.000000,1.550000,5
2178.000000,3.000000,12.000000,726.000000,-0.002803,0.820769,6.048028,0.233560,0.000000,0.000000,0.000000,Infinity,-1.0,88.609305,2.521894,13.790093,0.200902,2.974993,23.000000,470.000000,170.000000,23.000000,46.000000,156.333333,14.642553,19.541667,134.000000,3.000000,939.000000,92.000000,15.005692,151.000000,0.000000,39.166667,18.898854,0.188735,3.387026,24.000000,549.000000,201.000000,24.000000,54.000000,182.666667,15.094718,21.920000,152.000000,3.000000,1097.000000,108.000000,17.695368,181.000000,0.000000,45.750000,3
108.000000,6.000000,4.000000,18.000000,0.365234,1.020072,4.861160,0.294497,0.036253,0.597027,0.597027,3.332001,-0.589826,10.586827,0.812042,2.556039,0.669043,0.233069,9.000000,15.000000,14.000000,9.000000,2.000000,2.333333,5.533333,1.400000,0.000000,2.000000,29.000000,4.000000,0.288675,4.000000,3.000000,3.750000,2.556039,0.669043,0.233069,9.000000,15.000000,14.000000,9.000000,2.000000,2.333333,5.533333,1.400000,0.000000,2.000000,29.000000,4.000000,0.288675,4.000000,3.000000,3.750000,4
43.000000,2.000000,20.000000,21.500000,0.232569,-0.713600,2.817671,0.745493,0.000000,0.000000,0.000000,Infinity,-1.0,5.507628,-0.211885,3.535534,0.367763,0.496016,6.000000,14.000000,9.000000,6.000000,4.000000,6.500000,4.285714,1.857143,4.000000,3.000000,27.000000,8.000000,0.183834,3.000000,0.000000,0.700000,3.535534,0.367763,0.496016,6.000000,14.000000,9.000000,6.000000,4.000000,6.500000,4.285714,1.857143,4.000000,3.000000,27.000000,8.000000,0.183834,3.000000,0.000000,0.700000,2
195.000000,11.000000,2.000000,17.727273,0.003097,0.282871,2.916454,0.110949,0.020401,0.342480,0.308003,2.464460,-0.546837,44.456105,0.819332,0.282843,0.363636,0.462910,6.000000,12.000000,2.000000,6.000000,3.000000,1.000000,4.000000,1.571429,0.000000,2.000000,23.000000,6.000000,0.000000,6.000000,6.000000,6.000000,0.395428,0.430946,0.444444,9.000000,21.000000,4.000000,9.000000,4.000000,1.818182,5.285714,2.000000,0.000000,3.000000,41.000000,8.000000,2.121320,12.000000,9.000000,10.500000,2
96.000000,4.000000,15.000000,24.000000,0.045428,-0.130767,3.557946,0.546223,0.000000,0.000000,0.000000,Infinity,-1.0,3.916984,0.248372,0.866025,0.297965,0.786165,8.000000,30.000000,8.000000,8.000000,7.000000,7.250000,5.666667,3.222222,5.000000,3.000000,59.000000,14.000000,0.451754,5.000000,0.000000,2.000000,1.247219,0.265277,0.885845,8.000000,33.000000,10.000000,8.000000,7.000000,8.000000,5.757576,3.555556,5.000000,3.000000,65.000000,14.000000,0.496929,6.000000,0.000000,2.200000,4
74.000000,27.000000,4.000000,2.740741,0.091951,-1.0,-1.0,0.151536,0.058187,4.435765,0.833497,0.212130,-0.918547,0.187941,-1.0,0.052340,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.074074,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.288675,1.000000,0.000000,0.750000,0.052340,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.074074,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.288675,1.000000,0.000000,0.750000,6
130.000000,9.000000,2.000000,14.444444,0.034044,0.797751,3.739927,0.137599,0.056478,0.598513,0.215811,1.614456,-0.337346,4.299945,0.703250,0.256851,0.651920,0.223607,4.000000,5.000000,2.000000,4.000000,1.000000,0.444444,2.800000,0.800000,0.000000,1.000000,9.000000,2.000000,0.707107,3.000000,2.000000,2.500000,0.306186,0.483046,0.308607,6.000000,10.000000,2.000000,6.000000,2.000000,1.000000,3.900000,1.285714,0.000000,2.000000,19.000000,4.000000,2.828427,7.000000,3.000000,5.000000,3
286.000000,9.000000,2.000000,31.777778,0.053497,0.559689,2.725477,0.107581,0.068107,0.376729,0.153307,2.330173,0.475192,3.080794,1.065542,0.448764,0.661601,0.259370,10.000000,18.000000,5.000000,10.000000,3.000000,1.888889,6.166667,1.545455,1.000000,2.000000,35.000000,6.000000,2.828427,11.000000,7.000000,9.000000,0.424918,0.430920,0.474821,10.000000,30.000000,5.000000,10.000000,5.000000,3.222222,6.833333,2.636364,2.000000,2.000000,59.000000,10.000000,5.656854,19.000000,11.000000,15.000000,2
55.000000,2.000000,12.000000,27.500000,-0.883443,0.397994,2.274272,0.618625,0.302080,3.134517,2.295751,1.141004,-0.442837,19.595627,0.417955,7.071068,0.251526,0.816497,6.000000,15.000000,12.000000,6.000000,6.000000,7.000000,4.200000,2.000000,2.000000,2.000000,29.000000,12.000000,0.187414,3.000000,1.000000,1.250000,7.071068,0.251526,0.816497,6.000000,15.000000,12.000000,6.000000,6.000000,7.000000,4.200000,2.000000,2.000000,2.000000,29.000000,12.000000,0.187414,3.000000,1.000000,1.250000,3
200.000000,10.000000,3.000000,20.000000,0.018989,0.029012,1.576026,0.206624,0.000000,0.000000,0.000000,Infinity,-1.0,1.200943,-6.124267,0.670360,0.171843,1.604007,9.000000,55.000000,8.000000,9.000000,14.000000,5.400000,6.327273,5.400000,2.000000,3.000000,109.000000,28.000000,1.080123,20.000000,17.000000,18.333333,0.867094,0.168176,1.724550,9.000000,62.000000,10.000000,9.000000,15.000000,6.100000,6.564516,6.100000,2.000000,3.000000,123.000000,30.000000,2.041241,24.000000,19.000000,20.666667,5
209.000000,6.000000,15.000000,34.833333,0.296390,3.063517,15.336627,0.358198,0.124538,2.755581,0.835970,1.001878,-0.651666,2675.746768,1.360256,1.254326,0.299602,0.800000,10.000000,45.000000,10.000000,10.000000,8.000000,7.333333,6.777778,4.000000,2.000000,3.000000,89.000000,16.000000,1.000000,14.000000,0.000000,3.000000,1.213809,0.284247,0.895443,10.000000,48.000000,11.000000,10.000000,9.000000,7.833333,6.895833,4.272727,3.000000,3.000000,95.000000,18.000000,1.065220,15.000000,0.000000,3.200000,2
294.000000,13.000000,2.000000,22.615385,-0.009202,-1.0,-1.0,0.115021,0.051995,0.895020,0.249231,1.053758,-0.523653,9.770156,-1.0,0.333333,0.334037,0.496016,6.000000,14.000000,3.000000,6.000000,3.000000,1.000000,4.285714,1.857143,0.000000,2.000000,27.000000,6.000000,0.000000,7.000000,7.000000,7.000000,0.639678,0.358902,0.701799,12.000000,41.000000,7.000000,12.000000,8.000000,3.076923,6.560976,3.076923,0.000000,3.000000,81.000000,16.000000,3.535534,23.000000,18.000000,20.500000,1
158.000000,7.000000,2.000000,22.571429,0.284507,0.275447,2.901349,0.129852,0.000000,0.000000,0.000000,Infinity,-1.0,57.596542,0.451077,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,1
71.000000,62.000000,6.000000,1.145161,0.061212,1.679376,14.963332,0.290592,0.008080,1.680116,0.334039,1.063656,-0.970423,313.202583,1.867856,0.043273,0.598029,0.281718,6.000000,9.000000,1.000000,6.000000,2.000000,0.129032,4.111111,1.142857,0.000000,1.000000,17.000000,4.000000,0.374166,3.000000,1.000000,1.500000,0.049312,0.661308,0.235702,8.000000,12.000000,1.000000,8.000000,2.000000,0.177419,5.083333,1.222222,0.000000,1.000000,23.000000,4.000000,0.692820,5.000000,1.000000,2.000000,2
74.000000,62.000000,4.000000,1.193548,0.061639,1.711452,15.418129,0.210973,0.002592,0.222411,0.222411,5.890135,-0.927634,307.272255,1.901986,0.049312,0.428817,0.398410,6.000000,12.000000,1.000000,6.000000,3.000000,0.177419,4.250000,1.571429,0.000000,2.000000,23.000000,6.000000,1.054093,5.000000,1.000000,3.000000,0.049312,0.428817,0.398410,6.000000,12.000000,1.000000,6.000000,3.000000,0.177419,4.250000,1.571429,0.000000,2.000000,23.000000,6.000000,1.054093,5.000000,1.000000,3.000000,4
74.000000,62.000000,4.000000,1.193548,0.061639,1.711452,15.418129,0.248606,0.013034,1.677526,0.250686,0.920228,-0.951754,307.272255,1.901986,0.040851,0.448922,0.336650,5.000000,8.000000,1.000000,5.000000,2.000000,0.112903,3.375000,1.166667,0.000000,2.000000,15.000000,4.000000,0.816497,4.000000,1.000000,2.000000,0.068325,0.791447,0.187414,11.000000,16.000000,2.000000,11.000000,2.000000,0.241935,5.937500,1.250000,0.000000,2.000000,31.000000,4.000000,2.357023,10.000000,1.000000,4.000000,2
