@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
109,3173,0,0,16094,0,331,0,1,0,0.5,0.5,137,3.41,398,50,234,11.1,class_1
109,3173,0,0,16094,0,465,0,1,0,0,0.5,164,3.6,636,68,234,11.1,class_1
109,3173,0,0,16094,0,561,0,1,0,0,0.5,166,3.2,705,68,229,11.7,class_1
109,3173,0,0,16094,0,606,0,1,0,1,0.5,342,3.42,698,64,203,11.7,class_1
110,2044,2,1,14212,0,1023,0,1,1,0,1.9,486,3.54,1052,108.5,141,10.9,class_1
110,2044,2,1,14212,0,279,0,1,1,0,1.3,412,3.33,870,85.3,137,11.8,class_1
110,2044,2,1,14212,0,779,0,1,0,0,1.5,250,3.34,1098,133.3,132,10.4,class_1
110,2044,2,1,14212,0,963,0,1,1,0.5,1.8,353,2.96,611,43.4,122,10.3,class_1
110,2044,2,1,14212,0,13,0,1,1,1,3.5,425,2.8,1432,114.7,111,10.5,class_1
110,2044,2,1,14212,0,238,0,1,0,1,3.3,311,2.43,869,97.7,102,11.3,class_1
111,2350,1,1,15031,0,1023,0,0,0,0,5.5,528,4.18,2404,172.1,467,10.7,class_1
111,2350,1,1,15031,0,354,0,0,0,0,7.2,500,4.2,2480,159.7,391,10.4,class_1
114,3395,2,0,19295,1,1023,0,0,0,0,3.2,259,4.3,1040,110.1,268,11.7,class_1
114,3395,2,0,19295,1,330,0,0,0,0,2.1,312,3.82,1050,93,193,11,class_1
114,3395,2,0,19295,1,830,0,0,0,0,1.7,656,3.25,1155,88.4,191,11.1,class_1
115,4091,0,0,15574,0,1023,0,0,1,0,0.7,303,4.19,1584,111.6,307,10.3,class_1
115,4091,0,0,15574,0,364,0,0,0,0,0.6,391,3.58,1040,131.8,301,9.6,class_1
115,4091,0,0,15574,0,762,0,1,1,0,0.6,247,3.62,852,111.6,267,9.9,class_1
115,4091,0,0,15574,0,975,0,0,0,0,0.6,321,3.87,1209,127.1,258,10,class_1
116,4015,0,1,22306,0,1023,0,0,1,0.5,3,458,3.63,1588,107,438,9.9,class_1
116,4015,0,1,22306,0,364,0,0,1,0.5,3.3,317,4.38,888,120.9,353,10.6,class_1
116,4015,0,1,22306,0,750,0,0,1,0,1.4,253,3.74,1030,83.7,294,10.6,class_1
118,2288,2,1,17844,0,1023,0,1,0,0.5,3.5,390,3.3,878,138,207,10.2,class_1
118,2288,2,1,17844,0,279,0,1,0,0,3.7,294,3.37,1375,141.1,168,11,class_1
119,515,2,1,19817,0,1023,0,0,1,0,0.6,636,3.83,944,97.7,306,9.5,class_1
119,515,2,1,19817,0,70,0,0,1,0,2.3,226,3.83,1740,48.1,268,9.2,class_1
120,2033,1,1,12839,1,1023,0,0,0,0,3.5,325,3.98,766,130.2,344,10.6,class_1
120,2033,1,1,12839,1,257,0,0,0,0,4,228,3.57,406,148.8,287,12.7,class_1
122,3966,0,1,20248,0,1023,0,0,0,0,0.6,298,4.13,758,65.1,256,10.7,class_1
122,3966,0,1,20248,0,263,0,0,0,0,0.4,353,4.18,536,51.2,217,10.8,class_1
122,3966,0,1,20248,0,872,0,0,1,0,0.6,502,3.69,513,51.2,221,11.3,class_1
122,3966,0,1,20248,0,1005,0,0,0,0,0.4,281,3.93,591,49.6,242,10.6,class_1
122,3966,0,1,20248,0,109,0,0,1,0,0.7,312,3.7,756,55.8,238,10.6,class_1
122,3966,0,1,20248,0,232,0,0,1,0,0.5,282,3.42,799,74,227,11.4,class_1
122,3966,0,1,20248,0,391,0,0,0,0,0.4,295,3.77,764,71,212,11.4,class_1
122,3966,0,1,20248,0,503,0,0,0,0,0.6,295,3.66,821,53,197,11.6,class_1
122,3966,0,1,20248,0,589,0,0,0,0,0.7,298,3.37,787,53,272,11,class_1
122,3966,0,1,20248,0,658,0,0,0,0,0.6,296,2.99,729,71,183,11,class_1
127,3924,0,0,16109,0,1023,0,0,0,0,0.5,268,4.08,1174,86.8,453,10,class_1
127,3924,0,0,16109,0,762,0,0,0,0,0.5,293,3.74,2624,165.9,300,10,class_1
129,3908,0,1,23235,0,1023,0,1,0,0,0.9,420,3.87,1009,57.4,220,9.7,class_1
129,3908,0,1,23235,0,263,0,1,0,0,0.9,372,3.73,934,52.7,245,10.4,class_1
129,3908,0,1,23235,0,744,0,1,0,0.5,0.7,312,3.57,1148,48.1,243,9.7,class_1
129,3908,0,1,23235,0,930,0,0,0,0.5,0.7,342,3.52,1076,51.2,308,9.8,class_1
129,3908,0,1,23235,0,46,0,1,0,0.5,0.7,294,3.75,1075,48.1,283,9.7,class_1
129,3908,0,1,23235,0,171,0,1,0,0.5,0.9,368,3.28,1136,54.3,273,9.7,class_1
129,3908,0,1,23235,0,296,0,1,0,0,0.8,361,3.78,860,46,230,9.6,class_1
129,3908,0,1,23235,0,427,0,1,0,0.5,1.4,368,3.56,870,44,243,10.6,class_1
129,3908,0,1,23235,0,542,0,1,0,0,1,349,3.28,835,43,248,10.2,class_1
129,3908,0,1,23235,0,615,0,1,0,0,0.8,344,3.41,970,41,221,11.1,class_1
129,3908,0,1,23235,0,683,0,1,0,0.5,1,334,3.41,926,54,205,11.2,class_1
129,3908,0,1,23235,0,763,0,1,0,0.5,1,323,3.32,814,53,250,11.1,class_1
130,1411,2,0,16154,0,1023,0,1,1,0,17.4,1775,3.43,2065,165.9,418,11.5,class_1
130,1411,2,0,16154,0,326,0,1,1,0,13.2,294,2.91,3120,170.5,460,11.5,class_1
132,3613,0,1,14812,0,1023,0,0,0,0,1.9,448,3.83,1052,127.1,181,9.8,class_1
132,3613,0,1,14812,0,263,0,0,0,0,1.2,388,3.74,1452,119.4,253,9.5,class_1
132,3613,0,1,14812,0,800,0,0,0,0,1.5,255,4.07,1316,82.2,185,9.5,class_1
133,2796,2,0,22881,1,1019,0,0,0,0.5,5.9,171,3.45,847,89.9,101,9.8,class_1
134,3818,0,0,15463,0,1023,0,0,0,0,0.7,578,3.67,1353,127.1,427,10.7,class_1
134,3818,0,0,15463,0,289,0,0,0,0,1,293,3.93,1840,139.5,323,11.2,class_1
134,3818,0,0,15463,0,792,0,0,0,0,0.8,250,3.9,1407,127.1,246,10.4,class_1
134,3818,0,0,15463,0,913,0,0,0,0,0.6,253,4.23,1726,125.6,324,10.5,class_1
135,3819,0,1,15694,0,1023,0,0,0,0,0.4,263,3.57,836,74.4,445,11,class_1
135,3819,0,1,15694,0,276,0,0,0,0,0.6,353,4.43,235,45,340,11,class_1
135,3819,0,1,15694,0,778,0,0,0,0,0.6,390,3.6,142,51.2,392,9.9,class_1
135,3819,0,1,15694,0,950,0,0,0,0,0.5,260,4.1,222,27.9,435,10,class_1
135,3819,0,1,15694,0,58,0,0,0,0,0.5,304,3.99,307,23.3,370,9.6,class_1
135,3819,0,1,15694,0,180,0,0,0,0,0.4,244,3.35,437,46,361,10.8,class_1
135,3819,0,1,15694,0,329,0,0,0,0,0.3,246,3.49,457,39,367,10.6,class_1
135,3819,0,1,15694,0,476,0,0,0,0,0.5,258,3.29,889,46,243,10.7,class_1
135,3819,0,1,15694,0,568,0,0,0,0,0.5,259,3.18,541,31,383,10.9,class_1
135,3819,0,1,15694,0,657,0,0,0,0,0.5,257,3,561,38,408,11.2,class_1
136,3767,0,1,20440,0,1023,0,0,0,0,0.8,263,3.35,1636,116.3,206,9.8,class_1
136,3767,0,1,20440,0,255,0,0,0,0,1.2,353,3.81,1372,88.4,224,10.4,class_1
136,3767,0,1,20440,0,780,0,0,0,0,1.3,351,3.55,914,68.2,182,10.2,class_1
137,3659,0,1,22960,0,1023,0,0,0,0,1.1,399,3.6,3472,155,344,10.1,class_1
137,3659,0,1,22960,0,263,0,0,0,0,1.2,576,3.36,2350,127.1,400,10.2,class_1
137,3659,0,1,22960,0,713,0,0,0,0,0.8,273,3.79,2136,85.3,320,9.5,class_1
137,3659,0,1,22960,0,931,0,0,0,0,0.9,560,3.69,1818,111.6,307,10.3,class_1
137,3659,0,1,22960,0,31,0,0,0,0,0.8,350,3.43,1595,88.4,342,9.7,class_1
137,3659,0,1,22960,0,168,0,0,0,0,0.7,351,3.21,1219,83,304,9.9,class_1
137,3659,0,1,22960,0,272,0,0,0,0,0.6,308,3.06,947,72,287,10.3,class_1
137,3659,0,1,22960,0,423,0,1,0,0,0.7,358,3.53,1089,73,366,10.5,class_1
137,3659,0,1,22960,0,535,0,1,0,0,0.6,292,3.2,991,62,318,10.1,class_1
137,3659,0,1,22960,0,615,0,1,0,0,0.8,337,3.43,839,63,277,11.2,class_1
137,3659,0,1,22960,0,656,0,1,0,0,0.7,260,3.1,759,64,282,11.4,class_1
137,3659,0,1,22960,0,715,0,1,0,0,0.6,343,3.01,897,67,312,11.4,class_1
138,1297,2,1,18719,1,1023,0,1,0,0,7.3,426,3.93,2424,145.7,252,10.5,class_1
138,1297,2,1,18719,1,228,0,1,0,0,4.3,235,3.73,2536,122.5,198,10.1,class_1
138,1297,2,1,18719,1,707,0,1,0,0,7.2,411,3.76,2520,201.5,286,10.2,class_1
140,3728,0,1,19751,0,1023,0,1,0,0,1.1,290,4.09,2120,186,318,10,class_1
140,3728,0,1,19751,0,271,0,0,0,0,0.5,560,4.19,1528,155,285,10.4,class_1
140,3728,0,1,19751,0,776,0,1,0,0,0.6,192,3.86,1421,142.6,326,9.5,class_1
141,3719,0,1,17180,0,1023,0,0,0,0,0.9,346,3.77,794,125.6,336,10.6,class_1
141,3719,0,1,17180,0,249,0,0,0,0,0.7,391,3.9,781,122.5,278,11.2,class_1
141,3719,0,1,17180,0,773,0,0,0,0,0.7,301,3.5,769,110.1,301,10.6,class_1
142,2419,2,0,20354,0,1023,0,1,0,0,1,364,3.48,720,134.9,283,9.9,class_1
142,2419,2,0,20354,0,330,0,0,0,0,1,656,3.31,1583,187.6,226,10.4,class_1
142,2419,2,0,20354,0,776,0,0,0,0,1.6,356,3.61,1827,150.4,268,9.9,class_1
144,945,2,0,19098,0,1023,0,1,0,0.5,28,556,3.26,3896,198.4,335,10,class_1
144,945,2,0,19098,0,301,0,1,1,0.5,13.6,414,2.8,4565,151.9,355,11.6,class_1
145,3645,0,0,18701,0,1023,0,0,1,0,0.7,309,3.84,858,41.9,253,11.4,class_1
145,3645,0,0,18701,0,593,0,0,0,0,0.7,312,3.98,629,41.9,168,11.4,class_1
145,3645,0,0,18701,0,765,0,0,1,0,0.4,391,4.01,638,35.7,221,11.4,class_1
145,3645,0,0,18701,0,938,0,1,1,0,0.5,260,3.5,1218,48.1,468,11,class_1
146,3086,2,0,12369,0,1023,0,0,0,0.5,1.2,312,3.89,1284,173.6,239,9.4,class_1
146,3086,2,0,12369,0,294,0,0,0,0.5,0.8,342,3.55,694,179.8,194,9.7,class_1
146,3086,2,0,12369,0,772,0,0,0,0,1.5,296,3.23,996,213.9,204,10,class_1
147,3382,2,1,27398,0,1023,0,0,0,0.5,1.2,288,3.37,791,57.4,213,10.7,class_1
147,3382,2,1,27398,0,309,0,0,1,0,1.2,391,3.64,588,51.2,181,10.9,class_1
147,3382,2,1,27398,0,823,0,0,0,0,1.1,335,3.88,480,40.3,184,10.4,class_1
147,3382,2,1,27398,0,972,0,0,1,0,1.1,393,3.56,481,46.5,177,10.8,class_1
147,3382,2,1,27398,0,85,0,0,0,0,0.9,258,3.11,443,46.5,160,10.8,class_1
148,1427,2,0,11273,0,1023,0,1,0,0,7.2,1015,3.26,3836,198.4,330,9.8,class_1
148,1427,2,0,11273,0,289,0,1,1,0,5.4,281,3.26,3540,268.2,308,10.7,class_1
150,3560,0,0,12779,0,1023,0,0,1,0,1,228,3.63,1536,134.9,233,10,class_1
150,3560,0,0,12779,0,330,0,0,1,0,1,374,8.01,1845,170.5,291,9.3,class_1
150,3560,0,0,12779,0,750,0,0,1,0,0.9,288,3.78,1613,151.9,274,10.1,class_1
150,3560,0,0,12779,0,943,0,0,1,0,1.1,226,3.73,1727,150.4,231,9.9,class_1
150,3560,0,0,12779,0,58,0,0,1,0,1.1,388,3.54,1350,99.2,215,10,class_1
151,3539,0,1,20104,0,1023,0,0,0,0,0.9,460,3.03,721,85.3,301,9.4,class_1
151,3539,0,1,20104,0,244,0,0,0,0,0.9,273,3.46,1090,172.1,292,10,class_1
151,3539,0,1,20104,0,731,0,0,0,0,0.7,275,3.5,1315,136.4,324,9.3,class_1
151,3539,0,1,20104,0,917,0,0,0,0,0.8,246,3.55,1054,131.8,264,9.8,class_1
151,3539,0,1,20104,0,46,0,1,0,0,1.1,335,3.22,973,114.7,252,9.6,class_1
152,1152,2,1,25546,1,1023,0,1,0,0,2.3,586,3.01,2276,114.7,339,10.9,class_1
152,1152,2,1,25546,1,375,0,1,0,0,4.2,294,3.83,1861,127.1,279,9.5,class_1
152,1152,2,1,25546,1,992,0,1,0,0,4.3,374,3.3,1072,127.1,96,9.5,class_1
153,3532,0,1,18118,0,1023,0,0,0,0,0.5,217,3.85,453,54.3,270,11.1,class_1
153,3532,0,1,18118,0,486,0,0,0,0,0.6,294,4.27,192,32.6,243,10.6,class_1
153,3532,0,1,18118,0,768,0,0,0,0,0.3,340,6.82,182,23.3,271,10.5,class_1
153,3532,0,1,18118,0,945,0,0,0,0,0.7,226,4.38,130,31,208,9.9,class_1
153,3532,0,1,18118,0,65,0,0,0,0,0.4,275,4.02,188,36,223,10,class_1
153,3532,0,1,18118,0,176,0,0,0,0,0.3,267,3.41,182,26,235,9.7,class_1
153,3532,0,1,18118,0,306,0,0,0,0,0.4,239,4.03,255,31,210,10.7,class_1
153,3532,0,1,18118,0,454,0,0,0,0,0.6,293,3.43,160,28,260,10.5,class_1
153,3532,0,1,18118,0,539,0,0,0,0,0.4,249,3.43,312,60,300,10.9,class_1
153,3532,0,1,18118,0,621,0,0,0,0,0.4,282,3.49,327,37,260,11.3,class_1
154,140,2,1,25340,1,1023,0,0,1,1,2.4,168,2.56,1056,120.9,108,14.1,class_1
156,853,2,0,21699,0,1023,0,1,0,0,25.5,358,3.52,2468,201.5,151,11.5,class_1
156,853,2,0,21699,0,354,0,1,1,0.5,22.2,247,3.71,2115,209.3,177,11.1,class_1
156,853,2,0,21699,0,768,0,0,1,0.5,22.5,502,3.7,1517,186,166,11.1,class_1
156,853,2,0,21699,0,904,0,1,0,0,24.8,424,3.56,1625,254.2,128,11.1,class_1
157,3504,0,0,17809,0,1023,0,0,0,0,0.6,286,3.42,1868,77.5,487,10,class_1
157,3504,0,0,17809,0,276,0,0,0,0,1.1,228,3.83,2145,147.3,429,9.2,class_1
157,3504,0,0,17809,0,732,0,0,0,0,0.9,368,3.59,2268,156.6,453,9.3,class_1
157,3504,0,0,17809,0,924,0,0,0,1,0.8,260,3.37,2250,195.3,467,9.6,class_1
157,3504,0,0,17809,0,46,0,0,0,0.5,0.9,412,3.35,1760,112,438,9.6,class_1
157,3504,0,0,17809,0,161,0,0,0,0,0.7,307,3.32,1282,116,428,9.6,class_1
157,3504,0,0,17809,0,288,0,0,0,0,0.7,353,3.38,1584,186,441,10,class_1
157,3504,0,0,17809,0,453,0,0,0,0,0.7,246,2.74,1038,85,590,10.2,class_1
157,3504,0,0,17809,0,542,0,0,0,0,0.7,301,3.11,1350,114,539,10.9,class_1
157,3504,0,0,17809,0,620,0,0,0,0.5,0.7,317,3.17,1968,92,427,11.1,class_1
157,3504,0,0,17809,0,693,0,0,0,0.5,0.9,284,3.43,1296,144,497,11.3,class_1
158,2475,1,1,13329,0,1023,0,0,0,0,3.4,450,3.37,1408,116.3,313,11.2,class_1
158,2475,1,1,13329,0,268,0,0,0,0,4.5,353,3.83,2814,178.3,403,10.3,class_1
158,2475,1,1,13329,0,734,0,0,0,0,3,301,3.69,1935,165.9,419,11.6,class_1
158,2475,1,1,13329,0,911,0,1,0,0,11.1,342,3.77,5034,248,397,10.4,class_1
158,2475,1,1,13329,0,17,0,1,1,0,12,856,3.34,3163,200,383,9.9,class_1
158,2475,1,1,13329,0,186,0,1,1,0,12.4,1076,3.21,3522,222,242,10.6,class_1
158,2475,1,1,13329,0,293,0,1,1,0,11.4,240,3.7,2529,194,236,11.4,class_1
158,2475,1,1,13329,0,447,0,1,1,0,13.5,690,3.28,2616,205,182,11.3,class_1
158,2475,1,1,13329,0,509,0,1,1,0,11.7,844,3.4,1840,198,132,12.6,class_1
159,1536,2,0,16714,1,1023,0,0,0,0,2.5,317,3.46,714,130.2,207,10.1,class_1
159,1536,2,0,16714,1,344,0,1,0,0,1.3,235,3.7,682,111.6,181,10.2,class_1
159,1536,2,0,16714,1,777,0,0,0,0,2,393,3.16,609,103.9,206,9.6,class_1
160,3441,0,0,20955,0,1023,0,0,0,0.5,0.6,217,3.62,414,76,224,10.5,class_1
160,3441,0,0,20955,0,393,0,0,1,0.5,0.6,374,3.64,349,60.5,287,10.6,class_1
161,3466,0,0,15612,0,1023,0,0,0,0,2.3,502,3.56,964,120.9,269,9.6,class_1
161,3466,0,0,15612,0,364,0,0,0,0,2.9,296,3.59,2378,172.1,240,10.8,class_1
161,3466,0,0,15612,0,737,0,0,0,0,5,408,3.52,2470,165.9,309,9.7,class_1
161,3466,0,0,15612,0,947,0,0,0,0,3.8,412,3.09,2526,120.9,342,15.9,class_1
161,3466,0,0,15612,0,10,0,0,0,0,6.9,594,2.77,2284,145,303,10.3,class_1
161,3466,0,0,15612,0,158,0,1,0,0,5.4,734,2.29,2790,141,430,11.3,class_1
161,3466,0,0,15612,0,343,0,0,0,0,3.3,343,3.13,1396,61,251,12.2,class_1
161,3466,0,0,15612,0,469,0,0,0,0,3.7,430,2.73,3582,161,318,10.1,class_1
161,3466,0,0,15612,0,573,0,0,0,0,2,562,1.22,3528,142,362,11.1,class_1
161,3466,0,0,15612,0,639,0,0,0,0,3,514,1.98,2840,123,313,11.4,class_1
161,3466,0,0,15612,0,708,0,0,1,0,3.3,405,2.8,2052,59,266,10.8,class_1
163,2055,2,1,19540,0,1023,0,0,0,0,0.3,233,4.08,622,66.7,358,9.9,class_1
163,2055,2,1,19540,0,419,0,0,0,0,0.5,368,3.71,471,41.9,354,10.1,class_1
163,2055,2,1,19540,0,350,0,0,0,0,0.6,235,3.71,1166,27,252,10.1,class_1
166,3390,0,0,15105,0,1023,0,1,0,0,5.7,1480,3.26,1960,457.3,213,9.5,class_1
166,3390,0,0,15105,0,255,0,0,0,0,1.3,317,3.87,1624,210.8,188,9.4,class_1
166,3390,0,0,15105,0,774,0,1,0,0,1.3,560,3.8,1300,355,237,9.7,class_1
166,3390,0,0,15105,0,971,0,0,0,0,1,215,3.87,930,268.2,233,9.8,class_1
166,3390,0,0,15105,0,79,0,0,0,0,0.7,208,3.57,956,262,249,10,class_1
166,3390,0,0,15105,0,201,0,0,0,0,1.4,206,3.41,1226,252,270,10.1,class_1
166,3390,0,0,15105,0,347,0,0,0,0,3.1,253,3.14,1870,286,300,10.4,class_1
166,3390,0,0,15105,0,479,0,0,0,0,3.2,236,3.17,1722,233,280,10.5,class_1
168,3384,0,0,17442,0,1023,0,1,0,0,0.4,257,3.8,842,97.7,214,9.2,class_1
168,3384,0,0,17442,0,330,0,0,0,0,0.7,235,4.11,562,51.2,320,10.3,class_1
168,3384,0,0,17442,0,793,0,0,0,0,0.5,275,3.72,492,52.7,314,10.1,class_1
168,3384,0,0,17442,0,993,0,0,0,0,0.4,204,3.56,592,68.2,317,11,class_1
169,1212,2,0,12963,0,1023,0,0,0,0,1.3,408,4.22,1387,142.6,295,10.1,class_1
169,1212,2,0,12963,0,398,0,0,0,0,1.2,741,4.2,1524,131.8,248,10.6,class_1
169,1212,2,0,12963,0,837,0,0,0,0,1.2,342,4.11,1432,144.2,293,9.9,class_1
169,1212,2,0,12963,0,989,0,1,0,0,1.6,303,3.91,1498,158.1,266,10.8,class_1
169,1212,2,0,12963,0,71,0,0,0,0,2.2,288,3.25,1836,179,235,9.6,class_1
170,3361,0,1,17774,0,1023,0,0,0,0,1.2,390,3.61,1509,88.4,263,9,class_1
171,3243,0,1,19237,0,1023,0,0,0,0,0.5,269,4.52,784,74.4,361,10.1,class_1
171,3243,0,1,19237,0,202,0,0,0,0,0.6,335,3.69,332,41.9,224,10.1,class_1
171,3243,0,1,19237,0,759,0,0,0,0,0.5,219,3.71,337,29.5,373,9.7,class_1
171,3243,0,1,19237,0,965,0,0,0,0,0.6,238,4,805,46.5,356,9.8,class_1
172,2970,0,0,18215,0,1023,0,0,1,0,1.3,205,3.34,1031,91.5,217,9.8,class_1
172,2970,0,0,18215,0,335,0,0,1,0.5,1.2,741,3.18,832,94.6,161,10.2,class_1
172,2970,0,0,18215,0,776,0,0,1,0.5,1.5,205,2.46,854,111.6,202,10.1,class_1
172,2970,0,0,18215,0,942,0,1,1,0.5,1.2,184,3.49,781,91,162,9.8,class_1
173,3326,0,1,11058,0,1023,0,1,1,0,3,236,3.42,1403,89.9,493,9.8,class_1
173,3326,0,1,11058,0,244,0,0,1,0,1.9,235,3.67,701,76,392,9.4,class_1
173,3326,0,1,11058,0,809,0,0,1,0,1.8,304,3.46,1744,110.1,415,10.5,class_1
173,3326,0,1,11058,0,968,0,0,0,0,1.7,196,3.33,894,60.5,383,9.8,class_1
174,3313,0,1,20296,0,1023,0,0,0,0,0.5,219,3.85,663,79.1,311,9.7,class_1
174,3313,0,1,20296,0,321,0,0,0,0,0.4,304,3.66,718,51.2,290,10.2,class_1
174,3313,0,1,20296,0,886,0,0,0,0,0.8,393,4.09,988,77.5,289,10,class_1
174,3313,0,1,20296,0,1015,0,0,0,0,0.6,258,3.5,814,84,247,9.8,class_1
174,3313,0,1,20296,0,117,0,0,0,0,0.8,265,3.66,800,70,226,10.6,class_1
174,3313,0,1,20296,0,247,0,0,0,0,1.4,317,3.5,1167,122,285,9.7,class_1
174,3313,0,1,20296,0,373,0,0,0,0,1.5,308,3.6,942,89,262,10.5,class_1
174,3313,0,1,20296,0,496,0,0,0,0,0.9,260,3.44,952,78,250,11.4,class_1
174,3313,0,1,20296,0,565,0,1,0,0,1,741,3.44,1052,104,192,11.5,class_1
174,3313,0,1,20296,0,641,0,1,0,0,1.6,295,3.44,1068,90,195,11.9,class_1
175,3293,0,0,19049,0,1023,0,0,0,0.5,0.8,283,3.8,718,108.5,340,10.1,class_1
175,3293,0,0,19049,0,242,0,0,0,0,0.6,253,3.28,691,136.4,311,10.1,class_1
177,3278,0,0,20254,0,1023,0,0,0,0,0.9,258,4.01,559,43.4,277,10.4,class_1
178,3249,0,1,25569,0,968,0,0,0,0,0.7,264,2.69,570,72.9,298,10.4,class_1
180,3232,0,0,15548,0,1023,0,0,0,0,4.7,478,4.38,1629,237.2,175,10.4,class_1
180,3232,0,0,15548,0,250,0,1,0,0,5.3,304,3.98,1485,229.4,291,10.8,class_1
182,3224,0,1,20799,0,1023,0,1,0,0,0.6,390,3.69,674,26.4,539,9.9,class_1
182,3224,0,1,20799,0,393,0,1,0,0,0.8,275,3.19,314,29.5,539,9.3,class_1
182,3224,0,1,20799,0,839,0,0,0,0.5,0.6,342,3.56,580,52.7,676,9.8,class_1
182,3224,0,1,20799,0,975,0,0,0,0,0.5,250,3.6,310,35.7,464,9.8,class_1
182,3224,0,1,20799,0,76,0,0,0,0,0.6,228,3.84,351,29,495,9.7,class_1
183,2241,1,0,14705,0,1023,0,0,0,0,0.5,201,3.73,1345,54.3,445,10.1,class_1
183,2241,1,0,14705,0,301,0,0,0,0,0.5,317,3.34,1659,111.6,530,9.7,class_1
183,2241,1,0,14705,0,660,0,0,0,0,0.8,250,3.54,2532,150.4,449,10.1,class_1
184,974,2,0,13736,0,1023,0,1,0,0,11,674,3.55,2412,167.4,471,9.8,class_1
184,974,2,0,13736,0,315,0,1,0,0.5,16,390,3.06,4100,263.5,358,10.1,class_1
185,2882,2,1,17664,0,1023,0,0,0,0,0.8,256,3.54,1132,74.4,192,10.5,class_1
185,2882,2,1,17664,0,315,0,0,0,0,0.9,226,3.24,1430,113.2,187,10.1,class_1
186,1576,2,1,25873,0,1023,0,0,1,0.5,2,225,3.53,933,69.8,200,12.7,class_1
186,1576,2,1,25873,0,407,0,0,1,0.5,2,226,3.55,1232,58.9,259,12.7,class_1
187,733,2,0,13073,0,1023,0,1,0,0,14,808,3.43,2870,153.5,268,11.5,class_1
187,733,2,0,13073,0,422,0,1,0,0,4.5,411,2.98,1602,179.8,128,11.5,class_1
189,3125,0,0,18499,0,1023,0,1,0,0,1.3,360,3.63,1812,97.7,256,9.9,class_1
189,3125,0,0,18499,0,407,0,0,0,0,0.8,390,3.54,1170,80.6,205,11.1,class_1
190,3173,0,1,19916,0,1023,0,0,1,0,2.3,253,3.93,1828,133.3,327,10.2,class_1
190,3173,0,1,19916,0,388,0,0,1,0,2,356,3.59,1636,151.9,282,9.8,class_1
190,3173,0,1,19916,0,834,0,0,1,0,1.9,688,3.83,1594,124,304,9.8,class_1
190,3173,0,1,19916,0,978,0,0,1,0,2.2,286,3.93,1206,176,226,9.8,class_1
192,3112,0,1,19256,0,49,0,0,0,0,0.7,288,3.78,578,48,313,10.2,class_1
192,3112,0,1,19256,0,155,0,1,0,0,0.8,311,3.98,714,59,306,10.9,class_1
192,3112,0,1,19256,0,300,0,0,0,0.5,0.8,317,3.29,888,72,295,10.2,class_1
192,3112,0,1,19256,0,443,0,1,0,0,0.9,294,3.51,750,57,271,10.2,class_1
192,3112,0,1,19256,0,540,0,1,0,0.5,1,317,3.37,879,65,274,11.4,class_1
192,3112,0,1,19256,0,632,0,1,0,0,1.3,300,3.46,1007,68,210,11.8,class_1
194,3118,0,1,16216,0,1023,0,0,0,0,1.5,293,4.3,975,125.6,336,9.1,class_1
194,3118,0,1,16216,0,315,0,1,1,0,1.6,374,4.07,897,200,215,9.1,class_1
194,3118,0,1,16216,0,730,0,0,0,0,2,301,3.85,911,111.6,288,9.8,class_1
194,3118,0,1,16216,0,923,0,1,0,0,1.8,236,3.37,1005,129,286,9.7,class_1
194,3118,0,1,16216,0,258,0,1,0,0,1.1,167,3.92,733,105,281,10.2,class_1
197,3034,0,1,16300,0,1023,0,0,0,0,0.6,266,3.97,1164,102.3,201,10.1,class_1
197,3034,0,1,16300,0,231,0,0,0,0,0.5,388,4.22,736,57.4,204,11.9,class_1
197,3034,0,1,16300,0,783,0,0,0,0,0.4,219,3.87,720,58.9,188,9.9,class_1
197,3034,0,1,16300,0,961,0,0,0,0,0.6,262,3.64,877,91,194,10.1,class_1
197,3034,0,1,16300,0,86,0,0,0,0,0.6,223,3.89,983,118,201,10.5,class_1
197,3034,0,1,16300,0,205,0,0,0,0,1,250,3.64,1073,90,182,10.6,class_1
197,3034,0,1,16300,0,386,0,0,0,0,0.8,254,3.38,1046,101,189,10.9,class_1
197,3034,0,1,16300,0,498,0,0,0,0,1,296,3.91,1525,169,171,11.2,class_1
197,3034,0,1,16300,0,586,0,0,0,0,0.9,306,3.52,1203,101,173,11.1,class_1
198,3025,0,0,13075,0,1023,0,0,1,0,0.7,286,2.9,1692,141.1,381,9.6,class_1
198,3025,0,0,13075,0,248,0,1,1,0,0.2,393,3.57,902,102.3,362,9.9,class_1
198,3025,0,0,13075,0,659,0,0,1,0,0.6,246,3.48,1593,119.4,314,9.9,class_1
198,3025,0,0,13075,0,910,0,0,1,0,0.9,381,3.31,1406,123,328,10.8,class_1
198,3025,0,0,13075,0,1,0,1,1,0,0.7,420,3.65,1429,84,375,9.9,class_1
